Store,Date,Sales,Customers,Promo,SchoolHoliday,CompetitionDistance,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
1,29-01-2014,6160,703,1,1,1270,0,0,1,0,0,0,0
1,30-01-2014,5871,642,0,1,1270,0,0,0,1,0,0,0
1,31-01-2014,4133,563,0,1,1270,0,0,0,0,1,0,0
1,01-02-2014,3482,434,0,1,1270,0,0,0,0,0,1,0
1,02-02-2014,3376,461,0,1,1270,0,0,0,0,0,0,1
1,03-02-2014,3710,468,0,1,1270,1,0,0,0,0,0,0
1,04-02-2014,3989,535,0,0,1270,0,1,0,0,0,0,0
1,05-02-2014,5488,607,1,0,1270,0,0,1,0,0,0,0
1,06-02-2014,5923,628,1,0,1270,0,0,0,1,0,0,0
1,07-02-2014,5870,624,1,0,1270,0,0,0,0,1,0,0
1,08-02-2014,6790,732,1,0,1270,0,0,0,0,0,1,0
1,09-02-2014,5498,633,0,0,1270,0,0,0,0,0,0,1
1,10-02-2014,5325,615,1,0,1270,1,0,0,0,0,0,0
1,11-02-2014,5055,585,1,0,1270,0,1,0,0,0,0,0
1,12-02-2014,5075,604,1,0,1270,0,0,1,0,0,0,0
1,13-02-2014,5222,614,1,0,1270,0,0,0,1,0,0,0
1,14-02-2014,5237,622,1,0,1270,0,0,0,0,1,0,0
1,15-02-2014,5996,710,0,0,1270,0,0,0,0,0,1,0
1,16-02-2014,3957,555,0,0,1270,0,0,0,0,0,0,1
1,17-02-2014,3535,449,0,0,1270,1,0,0,0,0,0,0
1,18-02-2014,3710,474,0,0,1270,0,1,0,0,0,0,0
1,19-02-2014,3589,491,0,0,1270,0,0,1,0,0,0,0
1,20-02-2014,3863,479,0,0,1270,0,0,0,1,0,0,0
1,21-02-2014,3785,512,0,0,1270,0,0,0,0,1,0,0
1,22-02-2014,5637,608,1,0,1270,0,0,0,0,0,1,0
1,23-02-2014,4909,549,1,0,1270,0,0,0,0,0,0,1
1,24-02-2014,4298,510,1,0,1270,1,0,0,0,0,0,0
1,25-02-2014,3801,481,1,0,1270,0,1,0,0,0,0,0
1,26-02-2014,4968,526,1,0,1270,0,0,1,0,0,0,0
1,27-02-2014,4574,516,0,0,1270,0,0,0,1,0,0,0
1,28-02-2014,3912,494,0,0,1270,0,0,0,0,1,0,0
1,01-03-2014,3971,511,0,0,1270,0,0,0,0,0,1,0
1,02-03-2014,4616,581,0,0,1270,0,0,0,0,0,0,1
1,03-03-2014,5407,628,0,0,1270,1,0,0,0,0,0,0
1,04-03-2014,4985,560,0,0,1270,0,1,0,0,0,0,0
1,05-03-2014,6071,609,1,0,1270,0,0,1,0,0,0,0
1,06-03-2014,5614,593,1,0,1270,0,0,0,1,0,0,0
1,07-03-2014,5229,570,1,0,1270,0,0,0,0,1,0,0
1,08-03-2014,5278,585,1,0,1270,0,0,0,0,0,1,0
1,09-03-2014,4957,575,1,0,1270,0,0,0,0,0,0,1
1,10-03-2014,4923,555,0,0,1270,1,0,0,0,0,0,0
1,11-03-2014,4607,560,0,0,1270,0,1,0,0,0,0,0
1,12-03-2014,4207,535,0,0,1270,0,0,1,0,0,0,0
1,13-03-2014,3702,489,0,0,1270,0,0,0,1,0,0,0
1,14-03-2014,3901,498,0,0,1270,0,0,0,0,1,0,0
1,15-03-2014,4757,562,0,0,1270,0,0,0,0,0,1,0
1,16-03-2014,4788,529,1,0,1270,0,0,0,0,0,0,1
1,17-03-2014,5770,594,1,0,1270,1,0,0,0,0,0,0
1,18-03-2014,5256,567,1,0,1270,0,1,0,0,0,0,0
1,19-03-2014,6362,709,1,0,1270,0,0,1,0,0,0,0
1,20-03-2014,3982,496,0,0,1270,0,0,0,1,0,0,0
1,21-03-2014,3755,456,0,0,1270,0,0,0,0,1,0,0
1,22-03-2014,3351,444,0,0,1270,0,0,0,0,0,1,0
1,23-03-2014,3727,440,0,0,1270,0,0,0,0,0,0,1
1,24-03-2014,2749,368,0,0,1270,1,0,0,0,0,0,0
1,25-03-2014,4019,501,0,0,1270,0,1,0,0,0,0,0
1,26-03-2014,5162,566,0,0,1270,0,0,1,0,0,0,0
1,27-03-2014,5738,641,1,0,1270,0,0,0,1,0,0,0
1,28-03-2014,5138,533,1,0,1270,0,0,0,0,1,0,0
1,29-03-2014,5161,560,1,0,1270,0,0,0,0,0,1,0
1,30-03-2014,4756,514,1,0,1270,0,0,0,0,0,0,1
1,31-03-2014,4025,450,1,0,1270,1,0,0,0,0,0,0
1,01-04-2014,5176,589,0,0,1270,0,1,0,0,0,0,0
1,02-04-2014,4223,505,0,0,1270,0,0,1,0,0,0,0
1,03-04-2014,4081,510,0,0,1270,0,0,0,1,0,0,0
1,04-04-2014,3547,485,0,0,1270,0,0,0,0,1,0,0
1,05-04-2014,3741,472,0,0,1270,0,0,0,0,0,1,0
1,06-04-2014,4020,463,0,0,1270,0,0,0,0,0,0,1
1,07-04-2014,4409,531,0,0,1270,1,0,0,0,0,0,0
1,08-04-2014,5083,532,1,0,1270,0,1,0,0,0,0,0
1,09-04-2014,5298,538,1,0,1270,0,0,1,0,0,0,0
1,10-04-2014,5424,566,1,0,1270,0,0,0,1,0,0,0
1,11-04-2014,4685,525,1,0,1270,0,0,0,0,1,0,0
1,12-04-2014,4609,506,1,0,1270,0,0,0,0,0,1,0
1,13-04-2014,4084,477,0,0,1270,0,0,0,0,0,0,1
1,14-04-2014,4507,528,0,0,1270,1,0,0,0,0,0,0
1,15-04-2014,3933,495,0,0,1270,0,1,0,0,0,0,0
1,16-04-2014,3806,476,0,0,1270,0,0,1,0,0,0,0
1,17-04-2014,3557,494,0,0,1270,0,0,0,1,0,0,0
1,18-04-2014,3858,461,0,0,1270,0,0,0,0,1,0,0
1,19-04-2014,4266,488,0,0,1270,0,0,0,0,0,1,0
1,20-04-2014,5372,584,1,1,1270,0,0,0,0,0,0,1
1,21-04-2014,5252,591,1,1,1270,1,0,0,0,0,0,0
1,22-04-2014,5487,587,1,1,1270,0,1,0,0,0,0,0
1,23-04-2014,5106,575,1,0,1270,0,0,1,0,0,0,0
1,24-04-2014,5038,572,1,1,1270,0,0,0,1,0,0,0
1,25-04-2014,4731,555,0,1,1270,0,0,0,0,1,0,0
1,26-04-2014,5655,592,1,1,1270,0,0,0,0,0,1,0
1,27-04-2014,5433,620,1,1,1270,0,0,0,0,0,0,1
1,28-04-2014,5337,575,1,1,1270,1,0,0,0,0,0,0
1,29-04-2014,4154,480,1,1,1270,0,1,0,0,0,0,0
1,30-04-2014,4451,503,1,1,1270,0,0,1,0,0,0,0
1,01-05-2014,4174,504,0,1,1270,0,0,0,1,0,0,0
1,02-05-2014,3886,505,0,1,1270,0,0,0,0,1,0,0
1,03-05-2014,3185,421,0,1,1270,0,0,0,0,0,1,0
1,04-05-2014,4069,496,0,1,1270,0,0,0,0,0,0,1
1,05-05-2014,3906,481,0,1,1270,1,0,0,0,0,0,0
1,06-05-2014,3746,479,0,1,1270,0,1,0,0,0,0,0
1,07-05-2014,4425,544,0,1,1270,0,0,1,0,0,0,0
1,08-05-2014,5623,598,1,1,1270,0,0,0,1,0,0,0
1,09-05-2014,5190,528,1,1,1270,0,0,0,0,1,0,0
1,10-05-2014,4280,467,1,1,1270,0,0,0,0,0,1,0
1,11-05-2014,4327,484,1,1,1270,0,0,0,0,0,0,1
1,12-05-2014,3971,461,1,1,1270,1,0,0,0,0,0,0
1,13-05-2014,3582,469,0,1,1270,0,1,0,0,0,0,0
1,14-05-2014,3414,449,0,1,1270,0,0,1,0,0,0,0
1,15-05-2014,3396,460,0,1,1270,0,0,0,1,0,0,0
1,16-05-2014,3148,421,0,1,1270,0,0,0,0,1,0,0
1,17-05-2014,3920,467,0,1,1270,0,0,0,0,0,1,0
1,18-05-2014,3869,439,0,1,1270,0,0,0,0,0,0,1
1,19-05-2014,4094,518,0,1,1270,1,0,0,0,0,0,0
1,20-05-2014,5464,561,1,1,1270,0,1,0,0,0,0,0
1,21-05-2014,5008,564,1,1,1270,0,0,1,0,0,0,0
1,22-05-2014,4978,539,1,1,1270,0,0,0,1,0,0,0
1,23-05-2014,4346,507,1,1,1270,0,0,0,0,1,0,0
1,24-05-2014,4706,553,1,1,1270,0,0,0,0,0,1,0
1,25-05-2014,3959,515,0,0,1270,0,0,0,0,0,0,1
1,26-05-2014,3676,530,0,0,1270,1,0,0,0,0,0,0
1,27-05-2014,3377,439,0,0,1270,0,1,0,0,0,0,0
1,28-05-2014,3275,448,0,0,1270,0,0,1,0,0,0,0
1,29-05-2014,3392,437,0,0,1270,0,0,0,1,0,0,0
1,30-05-2014,3906,501,0,0,1270,0,0,0,0,1,0,0
1,31-05-2014,4270,508,0,0,1270,0,0,0,0,0,1,0
1,01-06-2014,4611,545,1,0,1270,0,0,0,0,0,0,1
1,02-06-2014,4381,511,1,0,1270,1,0,0,0,0,0,0
1,03-06-2014,4383,490,1,0,1270,0,1,0,0,0,0,0
1,04-06-2014,3740,447,1,0,1270,0,0,1,0,0,0,0
1,05-06-2014,4128,485,1,0,1270,0,0,0,1,0,0,0
1,06-06-2014,3911,500,0,0,1270,0,0,0,0,1,0,0
1,07-06-2014,3982,466,0,0,1270,0,0,0,0,0,1,0
1,08-06-2014,3407,437,0,0,1270,0,0,0,0,0,0,1
1,09-06-2014,3405,465,0,0,1270,1,0,0,0,0,0,0
1,10-06-2014,2462,378,0,0,1270,0,1,0,0,0,0,0
1,11-06-2014,3518,442,0,0,1270,0,0,1,0,0,0,0
1,12-06-2014,3914,464,0,0,1270,0,0,0,1,0,0,0
1,13-06-2014,5280,566,1,0,1270,0,0,0,0,1,0,0
1,14-06-2014,4919,550,1,0,1270,0,0,0,0,0,1,0
1,15-06-2014,4712,554,1,0,1270,0,0,0,0,0,0,1
1,16-06-2014,5400,601,1,0,1270,1,0,0,0,0,0,0
1,17-06-2014,5355,621,0,0,1270,0,1,0,0,0,0,0
1,18-06-2014,5402,608,1,0,1270,0,0,1,0,0,0,0
1,19-06-2014,5439,556,1,0,1270,0,0,0,1,0,0,0
1,20-06-2014,4944,518,1,0,1270,0,0,0,0,1,0,0
1,21-06-2014,4654,527,1,0,1270,0,0,0,0,0,1,0
1,22-06-2014,4396,539,1,0,1270,0,0,0,0,0,0,1
1,23-06-2014,4743,557,0,0,1270,1,0,0,0,0,0,0
1,24-06-2014,4033,492,0,0,1270,0,1,0,0,0,0,0
1,25-06-2014,3681,476,0,0,1270,0,0,1,0,0,0,0
1,26-06-2014,3775,451,0,0,1270,0,0,0,1,0,0,0
1,27-06-2014,3430,436,0,0,1270,0,0,0,0,1,0,0
1,28-06-2014,3720,500,0,0,1270,0,0,0,0,0,1,0
1,29-06-2014,4169,497,0,0,1270,0,0,0,0,0,0,1
1,30-06-2014,4652,560,1,1,1270,1,0,0,0,0,0,0
1,01-07-2014,4678,547,1,1,1270,0,1,0,0,0,0,0
1,02-07-2014,4868,566,1,1,1270,0,0,1,0,0,0,0
1,03-07-2014,4466,476,1,1,1270,0,0,0,1,0,0,0
1,04-07-2014,4196,495,1,1,1270,0,0,0,0,1,0,0
1,05-07-2014,4596,539,0,1,1270,0,0,0,0,0,1,0
1,06-07-2014,4260,475,0,1,1270,0,0,0,0,0,0,1
1,07-07-2014,3364,439,0,1,1270,1,0,0,0,0,0,0
1,08-07-2014,3761,449,0,1,1270,0,1,0,0,0,0,0
1,09-07-2014,4042,492,0,1,1270,0,0,1,0,0,0,0
1,10-07-2014,4161,512,0,1,1270,0,0,0,1,0,0,0
1,11-07-2014,6532,731,0,0,1270,0,0,0,0,1,0,0
1,12-07-2014,5857,625,1,0,1270,0,0,0,0,0,1,0
1,13-07-2014,5253,586,1,0,1270,0,0,0,0,0,0,1
1,14-07-2014,4838,539,1,0,1270,1,0,0,0,0,0,0
1,15-07-2014,4785,527,1,0,1270,0,1,0,0,0,0,0
1,16-07-2014,5220,582,1,0,1270,0,0,1,0,0,0,0
1,17-07-2014,4720,546,0,0,1270,0,0,0,1,0,0,0
1,18-07-2014,5474,578,1,0,1270,0,0,0,0,1,0,0
1,19-07-2014,4479,555,1,0,1270,0,0,0,0,0,1,0
1,20-07-2014,4677,533,1,0,1270,0,0,0,0,0,0,1
1,21-07-2014,3869,471,1,0,1270,1,0,0,0,0,0,0
1,22-07-2014,5334,603,1,0,1270,0,1,0,0,0,0,0
1,23-07-2014,4967,614,0,0,1270,0,0,1,0,0,0,0
1,24-07-2014,3582,491,0,0,1270,0,0,0,1,0,0,0
1,25-07-2014,3890,529,0,0,1270,0,0,0,0,1,0,0
1,26-07-2014,3894,494,0,0,1270,0,0,0,0,0,1,0
1,27-07-2014,4963,635,0,0,1270,0,0,0,0,0,0,1
1,28-07-2014,4594,570,0,0,1270,1,0,0,0,0,0,0
1,29-07-2014,5849,678,0,0,1270,0,1,0,0,0,0,0
1,30-07-2014,6527,694,1,0,1270,0,0,1,0,0,0,0
1,31-07-2014,5815,610,1,0,1270,0,0,0,1,0,0,0
1,01-08-2014,5328,611,1,0,1270,0,0,0,0,1,0,0
1,02-08-2014,6144,668,1,0,1270,0,0,0,0,0,1,0
1,03-08-2014,7195,711,1,0,1270,0,0,0,0,0,0,1
1,04-08-2014,7066,749,0,0,1270,1,0,0,0,0,0,0
1,05-08-2014,7380,723,1,0,1270,0,1,0,0,0,0,0
1,06-08-2014,6467,717,1,0,1270,0,0,1,0,0,0,0
1,07-08-2014,6454,695,1,0,1270,0,0,0,1,0,0,0
1,08-08-2014,7016,681,1,0,1270,0,0,0,0,1,0,0
1,09-08-2014,6207,712,1,0,1270,0,0,0,0,0,1,0
1,10-08-2014,6185,746,0,0,1270,0,0,0,0,0,0,1
1,11-08-2014,4884,610,0,0,1270,1,0,0,0,0,0,0
1,12-08-2014,4345,559,0,0,1270,0,1,0,0,0,0,0
1,13-08-2014,4915,619,0,0,1270,0,0,1,0,0,0,0
1,14-08-2014,5060,587,0,0,1270,0,0,0,1,0,0,0
1,15-08-2014,5269,617,0,0,1270,0,0,0,0,1,0,0
1,16-08-2014,7263,850,0,0,1270,0,0,0,0,0,1,0
1,17-08-2014,8069,871,1,0,1270,0,0,0,0,0,0,1
1,18-08-2014,7739,823,1,0,1270,1,0,0,0,0,0,0
1,19-08-2014,7523,791,1,0,1270,0,1,0,0,0,0,0
1,20-08-2014,7785,841,1,0,1270,0,0,1,0,0,0,0
1,21-08-2014,7558,884,1,0,1270,0,0,0,1,0,0,0
1,22-08-2014,8367,962,0,0,1270,0,0,0,0,1,0,0
1,23-08-2014,9331,1080,0,1,1270,0,0,0,0,0,1,0
1,24-08-2014,7959,957,0,1,1270,0,0,0,0,0,0,1
1,25-08-2014,3659,421,0,1,1270,1,0,0,0,0,0,0
1,26-08-2014,6057,684,0,1,1270,0,1,0,0,0,0,0
1,27-08-2014,6463,700,0,1,1270,0,0,1,0,0,0,0
1,28-08-2014,6466,703,0,1,1270,0,0,0,1,0,0,0
1,29-08-2014,2605,327,0,1,1270,0,0,0,0,1,0,0
1,30-08-2014,5509,657,0,1,1270,0,0,0,0,0,1,0
1,31-08-2014,5023,645,0,1,1270,0,0,0,0,0,0,1
1,01-09-2014,6239,712,1,1,1270,1,0,0,0,0,0,0
1,02-09-2014,4574,595,1,1,1270,0,1,0,0,0,0,0
1,03-09-2014,4796,603,1,1,1270,0,0,1,0,0,0,0
1,04-09-2014,3716,457,1,1,1270,0,0,0,1,0,0,0
1,05-09-2014,3998,494,1,1,1270,0,0,0,0,1,0,0
1,06-09-2014,4599,566,0,0,1270,0,0,0,0,0,1,0
1,07-09-2014,5346,590,1,0,1270,0,0,0,0,0,0,1
1,08-09-2014,4924,564,1,0,1270,1,0,0,0,0,0,0
1,09-09-2014,4541,545,1,0,1270,0,1,0,0,0,0,0
1,10-09-2014,4295,517,1,0,1270,0,0,1,0,0,0,0
1,11-09-2014,4161,524,1,0,1270,0,0,0,1,0,0,0
1,12-09-2014,5255,622,0,0,1270,0,0,0,0,1,0,0
1,13-09-2014,3721,480,0,0,1270,0,0,0,0,0,1,0
1,14-09-2014,3680,462,0,0,1270,0,0,0,0,0,0,1
1,15-09-2014,3299,460,0,0,1270,1,0,0,0,0,0,0
1,16-09-2014,3492,493,0,0,1270,0,1,0,0,0,0,0
1,17-09-2014,3586,489,0,0,1270,0,0,1,0,0,0,0
1,18-09-2014,4840,600,0,0,1270,0,0,0,1,0,0,0
1,19-09-2014,4781,566,1,0,1270,0,0,0,0,1,0,0
1,20-09-2014,4806,532,1,0,1270,0,0,0,0,0,1,0
1,21-09-2014,4310,537,1,0,1270,0,0,0,0,0,0,1
1,22-09-2014,5171,573,1,0,1270,1,0,0,0,0,0,0
1,23-09-2014,5577,616,1,0,1270,0,1,0,0,0,0,0
1,24-09-2014,5363,638,0,0,1270,0,0,1,0,0,0,0
1,25-09-2014,6038,669,1,0,1270,0,0,0,1,0,0,0
1,26-09-2014,4901,596,1,0,1270,0,0,0,0,1,0,0
1,27-09-2014,4672,544,1,0,1270,0,0,0,0,0,1,0
1,28-09-2014,4394,551,1,0,1270,0,0,0,0,0,0,1
1,29-09-2014,5022,604,1,0,1270,1,0,0,0,0,0,0
1,30-09-2014,4663,599,0,0,1270,0,1,0,0,0,0,0
1,01-10-2014,3965,501,0,0,1270,0,0,1,0,0,0,0
1,02-10-2014,3136,419,0,0,1270,0,0,0,1,0,0,0
1,03-10-2014,3735,501,0,0,1270,0,0,0,0,1,0,0
1,04-10-2014,3900,477,0,0,1270,0,0,0,0,0,1,0
1,05-10-2014,4726,630,0,0,1270,0,0,0,0,0,0,1
1,06-10-2014,5015,624,0,0,1270,1,0,0,0,0,0,0
1,07-10-2014,4303,478,1,0,1270,0,1,0,0,0,0,0
1,08-10-2014,4833,512,1,0,1270,0,0,1,0,0,0,0
1,09-10-2014,4180,509,1,0,1270,0,0,0,1,0,0,0
1,10-10-2014,4460,507,1,0,1270,0,0,0,0,1,0,0
1,11-10-2014,4651,548,1,0,1270,0,0,0,0,0,1,0
1,12-10-2014,4475,547,0,0,1270,0,0,0,0,0,0,1
1,13-10-2014,3598,454,0,0,1270,1,0,0,0,0,0,0
1,14-10-2014,4054,500,0,0,1270,0,1,0,0,0,0,0
1,15-10-2014,3875,512,0,0,1270,0,0,1,0,0,0,0
1,16-10-2014,4042,489,0,0,1270,0,0,0,1,0,0,0
1,17-10-2014,4708,542,0,0,1270,0,0,0,0,1,0,0
1,18-10-2014,5289,640,0,0,1270,0,0,0,0,0,1,0
1,19-10-2014,5942,669,1,0,1270,0,0,0,0,0,0,1
1,20-10-2014,5451,576,1,0,1270,1,0,0,0,0,0,0
1,21-10-2014,5568,597,1,0,1270,0,1,0,0,0,0,0
1,22-10-2014,4419,534,1,0,1270,0,0,1,0,0,0,0
1,23-10-2014,5397,579,1,0,1270,0,0,0,1,0,0,0
1,24-10-2014,4592,570,0,0,1270,0,0,0,0,1,0,0
1,25-10-2014,3701,485,0,0,1270,0,0,0,0,0,1,0
1,26-10-2014,3805,491,0,0,1270,0,0,0,0,0,0,1
1,27-10-2014,4170,521,0,0,1270,1,0,0,0,0,0,0
1,28-10-2014,3141,405,0,0,1270,0,1,0,0,0,0,0
1,29-10-2014,3725,493,0,0,1270,0,0,1,0,0,0,0
1,30-10-2014,5225,599,0,0,1270,0,0,0,1,0,0,0
1,31-10-2014,5695,605,1,0,1270,0,0,0,0,1,0,0
1,01-11-2014,4806,555,1,0,1270,0,0,0,0,0,1,0
1,02-11-2014,3858,504,1,0,1270,0,0,0,0,0,0,1
1,03-11-2014,4748,535,1,0,1270,1,0,0,0,0,0,0
1,04-11-2014,4057,472,1,0,1270,0,1,0,0,0,0,0
1,05-11-2014,3909,506,0,0,1270,0,0,1,0,0,0,0
1,06-11-2014,3565,495,0,0,1270,0,0,0,1,0,0,0
1,07-11-2014,3547,464,0,0,1270,0,0,0,0,1,0,0
1,08-11-2014,3531,447,0,0,1270,0,0,0,0,0,1,0
1,09-11-2014,3932,490,0,0,1270,0,0,0,0,0,0,1
1,10-11-2014,4005,529,0,0,1270,1,0,0,0,0,0,0
1,11-11-2014,5208,605,0,0,1270,0,1,0,0,0,0,0
1,12-11-2014,6714,697,1,1,1270,0,0,1,0,0,0,0
1,13-11-2014,6206,589,1,1,1270,0,0,0,1,0,0,0
1,14-11-2014,6816,707,1,1,1270,0,0,0,0,1,0,0
1,15-11-2014,6574,722,1,1,1270,0,0,0,0,0,1,0
1,16-11-2014,6709,796,0,1,1270,0,0,0,0,0,0,1
1,17-11-2014,4163,555,0,1,1270,1,0,0,0,0,0,0
1,18-11-2014,4194,500,0,1,1270,0,1,0,0,0,0,0
1,19-11-2014,3467,430,0,1,1270,0,0,1,0,0,0,0
1,20-11-2014,3549,428,0,1,1270,0,0,0,1,0,0,0
1,21-11-2014,4173,525,0,0,1270,0,0,0,0,1,0,0
1,22-11-2014,5377,574,1,0,1270,0,0,0,0,0,1,0
1,23-11-2014,4648,535,1,0,1270,0,0,0,0,0,0,1
1,24-11-2014,4110,501,1,0,1270,1,0,0,0,0,0,0
1,25-11-2014,4116,480,1,0,1270,0,1,0,0,0,0,0
1,26-11-2014,4718,511,1,0,1270,0,0,1,0,0,0,0
1,27-11-2014,4594,544,0,0,1270,0,0,0,1,0,0,0
1,28-11-2014,3722,480,0,0,1270,0,0,0,0,1,0,0
1,29-11-2014,3037,416,0,0,1270,0,0,0,0,0,1,0
1,30-11-2014,3319,411,0,0,1270,0,0,0,0,0,0,1
1,01-12-2014,3076,426,0,0,1270,1,0,0,0,0,0,0
1,02-12-2014,3198,437,0,0,1270,0,1,0,0,0,0,0
1,03-12-2014,4318,537,0,0,1270,0,0,1,0,0,0,0
1,04-12-2014,5575,574,1,0,1270,0,0,0,1,0,0,0
1,05-12-2014,5199,552,1,0,1270,0,0,0,0,1,0,0
1,06-12-2014,5775,579,1,0,1270,0,0,0,0,0,1,0
1,07-12-2014,6228,650,1,0,1270,0,0,0,0,0,0,1
1,08-12-2014,5850,653,0,0,1270,1,0,0,0,0,0,0
1,09-12-2014,5591,589,1,0,1270,0,1,0,0,0,0,0
1,10-12-2014,4564,514,1,0,1270,0,0,1,0,0,0,0
1,11-12-2014,4960,536,1,0,1270,0,0,0,1,0,0,0
1,12-12-2014,4529,491,1,0,1270,0,0,0,0,1,0,0
1,13-12-2014,4683,536,1,0,1270,0,0,0,0,0,1,0
1,14-12-2014,4945,596,0,0,1270,0,0,0,0,0,0,1
1,15-12-2014,3551,453,0,0,1270,1,0,0,0,0,0,0
1,16-12-2014,3547,438,0,0,1270,0,1,0,0,0,0,0
1,17-12-2014,3998,523,0,0,1270,0,0,1,0,0,0,0
1,18-12-2014,4178,523,0,0,1270,0,0,0,1,0,0,0
1,19-12-2014,4431,505,0,0,1270,0,0,0,0,1,0,0
1,20-12-2014,5280,577,1,0,1270,0,0,0,0,0,1,0
1,21-12-2014,5235,546,1,0,1270,0,0,0,0,0,0,1
1,22-12-2014,4735,533,1,0,1270,1,0,0,0,0,0,0
1,23-12-2014,3755,471,1,0,1270,0,1,0,0,0,0,0
1,24-12-2014,4459,495,1,0,1270,0,0,1,0,0,0,0
1,25-12-2014,4276,506,0,0,1270,0,0,0,1,0,0,0
1,26-12-2014,4211,479,0,0,1270,0,0,0,0,1,0,0
1,27-12-2014,4083,497,0,0,1270,0,0,0,0,0,1,0
1,28-12-2014,4111,474,0,0,1270,0,0,0,0,0,0,1
1,29-12-2014,4656,537,0,0,1270,1,0,0,0,0,0,0
1,30-12-2014,5592,580,0,0,1270,0,1,0,0,0,0,0
1,31-12-2014,5774,607,1,0,1270,0,0,1,0,0,0,0
1,01-01-2015,5450,590,1,0,1270,0,0,0,1,0,0,0
1,02-01-2015,5809,616,1,0,1270,0,0,0,0,1,0,0
1,03-01-2015,5384,609,1,0,1270,0,0,0,0,0,1,0
1,04-01-2015,4183,460,0,0,1270,0,0,0,0,0,0,1
1,05-01-2015,4071,502,0,0,1270,1,0,0,0,0,0,0
1,06-01-2015,4102,485,0,0,1270,0,1,0,0,0,0,0
1,07-01-2015,3591,453,0,0,1270,0,0,1,0,0,0,0
1,08-01-2015,3627,442,0,0,1270,0,0,0,1,0,0,0
1,09-01-2015,3695,422,0,0,1270,0,0,0,0,1,0,0
1,10-01-2015,4256,502,0,0,1270,0,0,0,0,0,1,0
1,11-01-2015,5518,586,1,0,1270,0,0,0,0,0,0,1
1,12-01-2015,4852,503,1,0,1270,1,0,0,0,0,0,0
1,13-01-2015,4000,476,1,0,1270,0,1,0,0,0,0,0
1,14-01-2015,4645,498,1,0,1270,0,0,1,0,0,0,0
1,15-01-2015,4202,487,1,0,1270,0,0,0,1,0,0,0
1,16-01-2015,4097,494,0,0,1270,0,0,0,0,1,0,0
1,17-01-2015,3846,489,0,0,1270,0,0,0,0,0,1,0
1,18-01-2015,3762,447,0,0,1270,0,0,0,0,0,0,1
1,19-01-2015,3346,414,0,0,1270,1,0,0,0,0,0,0
1,20-01-2015,3533,433,0,0,1270,0,1,0,0,0,0,0
1,21-01-2015,3317,420,0,0,1270,0,0,1,0,0,0,0
1,22-01-2015,4019,463,0,0,1270,0,0,0,1,0,0,0
1,23-01-2015,5197,541,1,0,1270,0,0,0,0,1,0,0
1,24-01-2015,5735,568,1,0,1270,0,0,0,0,0,1,0
1,25-01-2015,5223,562,1,0,1270,0,0,0,0,0,0,1
1,26-01-2015,5558,573,1,0,1270,1,0,0,0,0,0,0
1,27-01-2015,4665,538,1,0,1270,0,1,0,0,0,0,0
1,28-01-2015,4797,560,0,0,1270,0,0,1,0,0,0,0
1,29-01-2015,4359,540,0,0,1270,0,0,0,1,0,0,0
1,30-01-2015,3650,485,0,0,1270,0,0,0,0,1,0,0
1,31-01-2015,3797,485,0,0,1270,0,0,0,0,0,1,0
1,01-02-2015,3897,480,0,0,1270,0,0,0,0,0,0,1
1,02-02-2015,3808,449,0,0,1270,1,0,0,0,0,0,0
1,03-02-2015,3530,441,0,0,1270,0,1,0,0,0,0,0
1,04-02-2015,5054,553,1,0,1270,0,0,1,0,0,0,0
1,05-02-2015,5042,544,1,0,1270,0,0,0,1,0,0,0
1,06-02-2015,4767,550,1,0,1270,0,0,0,0,1,0,0
1,07-02-2015,4427,517,1,0,1270,0,0,0,0,0,1,0
1,08-02-2015,4852,519,1,0,1270,0,0,0,0,0,0,1
1,09-02-2015,4406,512,0,0,1270,1,0,0,0,0,0,0
1,10-02-2015,4395,526,0,0,1270,0,1,0,0,0,0,0
1,11-02-2015,3558,469,0,0,1270,0,0,1,0,0,0,0
1,12-02-2015,3464,463,0,0,1270,0,0,0,1,0,0,0
1,13-02-2015,3769,503,0,0,1270,0,0,0,0,1,0,0
1,14-02-2015,3706,459,0,0,1270,0,0,0,0,0,1,0
1,15-02-2015,4364,500,0,0,1270,0,0,0,0,0,0,1
1,16-02-2015,6102,612,1,1,1270,1,0,0,0,0,0,0
1,17-02-2015,5011,560,1,1,1270,0,1,0,0,0,0,0
1,18-02-2015,4782,523,1,1,1270,0,0,1,0,0,0,0
1,19-02-2015,5020,546,1,1,1270,0,0,0,1,0,0,0
1,20-02-2015,5263,555,1,1,1270,0,0,0,0,1,0,0
2,01-01-2013,4422,650,0,1,570,0,1,0,0,0,0,0
2,02-01-2013,4159,555,0,1,570,0,0,1,0,0,0,0
2,03-01-2013,4484,574,0,1,570,0,0,0,1,0,0,0
2,04-01-2013,2342,324,0,0,570,0,0,0,0,1,0,0
2,05-01-2013,6775,763,1,0,570,0,0,0,0,0,1,0
2,06-01-2013,6318,685,1,0,570,0,0,0,0,0,0,1
2,07-01-2013,6763,785,1,0,570,1,0,0,0,0,0,0
2,08-01-2013,5618,637,1,0,570,0,1,0,0,0,0,0
2,09-01-2013,4810,539,1,0,570,0,0,1,0,0,0,0
